,text,id
31,"['baepsae', 'too', 'i', 'love', 'to', 'hear', 'sad', 'songs']",5
32,"['stop', 'being', 'sad', 'just', 'fuck', 'his', 'homie']",5
33,"['i', 'get', 'so', 'sad', 'leaving', 'my', 'dog', 'at', 'home', 'while', 'i', 'get', 'shit', 'face', 'drunk', 'with', 'friends', 'on', 'the', 'weekends', '//:']",5
34,"['@cjsbishop', 'this', 'is', 'your', 'gripe', 'of', 'the', 'day', 'sad', 'chris']",5
35,"['@avbmbyah', 'mf', ""it's"", 'so', 'sad', 'to', 'watch', 'i', ""should've"", 'put', 'watch', 'at', 'ur', 'own', 'risl']",5
36,"['@stansj_', 'this', 'is', 'exciting', 'theyve', 'improved', 'so', 'much', 'vocally', 'over', 'the', 'years', 'and', 'its', 'definitely', 'gonna', 'sound', 'superior', 'but', 'also', 'kinda', 'sad']",5
37,"['@donwinslow', '@yahoo', 'sad', 'dishonorable', 'and', 'a', 'black', 'eye', 'for', 'the', 'corps']",5
38,"['being', 'desensitized', 'to', 'your', 'own', 'trauma', 'is', 'a', 'trip', 'you', 'tell', 'someone', 'ab', 'something', 'that', 'happened', 'and', 'they', 'get', 'all', 'conce', 'https://t', 'co/ltc35lxvqv']",5
39,"['@young_huchun', 'very', 'sad']",5
40,"['i', 'schooled', 'in', 'the', 'north', 'for', 'about', '5years', 'so', 'let', 'me', 'say', ""i'm"", 'not', 'too', 'surprised', 'by', 'that', 'released', 'circular', 'even', 'though', 'https://t', 'co/1elhfwf4md']",5
41,"['like', 'why', 'do', 'yall', 'hate', 'black', 'women', 'so', 'much', 'it', 'makes', 'me', 'sad']",5
42,"['@nicknairn', '@charlie59845959', 'when', 'oh', 'when', 'are', 'people', 'going', 'to', 'wake', 'up', 'and', 'say', 'no', 'to', 'this', 'nonsense', 'of', 'a', 'gover', 'https://t', 'co/9xnsoecqo1']",5
43,"['@namemysock', '@dualduels', '@cracker_bald', '@angryvoter2016', '@pacman522', '@fallingwaterz', '@sc_michelle', '@soulshaker007', 'https://t', 'co/1lldf3fium']",5
44,"['@finesijeun', 'most', 'of', 'naeun', 'haters', 'i', 'saw', 'are', 'jaehyun', 'fans', 'this', 'is', 'sad']",5
45,"['@chrlstines', 'why', 'is', 'that', 'account', 'dedicated', 'to', 'announce', 'such', 'false', 'information', 'repeatedly', 'that', 'is', 'honestly', 'so', 'sad', 'https://t', 'co/ljbl9ogmrh']",5
46,"['the', 'fuck', 'just', 'happened', ""i'm"", 'high', 'and', 'also', 'sad']",5
47,"['@umbranstar', 'i', ""don't"", 'even', 'recognize', 'many', 'of', 'the', 'new', 'ones', ""it's"", 'sad']",5
48,"['brilliant', 'sad', '@pritipatel', 'who', 'also', 'benefitted', 'from', 'immigration', 'to', 'the', 'uk', 'is', 'continuing', 'the', 'hostile', 'environment', 'https://t', 'co/jjn2hc22ir']",5
49,"['just', 'reached', 'level', '69', 'in', 'overwatch', 'sad', 'to', 'announce', 'i', 'have', 'crafted', 'a', 'certified', 'club', 'banger']",5
50,"['@born7qthink', 'your', 'dad', 'sounds', 'like', 'mine', 'romanian', 'snowed', 'by', 'msm', 'shocking', 'very', 'sad', 'given', 'his', 'first-hand', 'knowled', 'https://t', 'co/sywqwt41y8']",5
51,"['@dstv', ""it's"", 'kinda', 'sad', 'that', 'the', '@showmaxonline', 'app', 'allows', 'u', 'to', 'cast', 'to', 'appletv', '@netflix', 'app', 'too', 'but', 'the', 'dstv', 'app', 'only', 'https://t', 'co/okjmkdn8m8']",5
52,"['maskin', 'sad', 'ko', 'kay', 'wa', 'ka', 'attend', 'sa', 'bts', 'on:e', 'concert', 'still', 'i', 'find', 'way', 'to', 'be', 'happy', 'by', 'simply', 'watching', 'their', 'videos', ':)', 'https://t', 'co/vhm1dtyjma']",5
53,"['why', 'do', 'disney', 'movies', 'gotta', 'have', 'sad', 'parts', 'man', 'i', 'dont', 'like', 'crying']",5
54,"['@lexsolo3', '@willibeaman', '@txnmoxy', '@joshsuitcase', 'its', 'sad', 'to', 'witness', 'no-one', 'deserves', 'to', 'die']",5
55,"['@unahbszn', 'me', 'is', 'sad', 'ok']",5
56,"['im', 'just', 'really', 'invested', 'in', 'his', 'lore', 'and', 'any', 'information', 'we', 'have', 'about', 'him', 'and', 'just', 'auugghh', 'its', 'really', 'sad']",5
57,"['i', 'remember', 'i', 'got', 'this', 'expensive', 'honey', 'from', 'new', 'zealand', 'as', 'a', 'gift', 'it', 'was', 'very', 'good', 'sad', 'day', 'when', 'i', 'ran', 'out']",5
58,"['love', 'my', 'new', 'coworkers', 'they', 'are', 'super', 'nice', 'and', 'its', 'awesome', 'to', 'have', 'kind', 'and', 'thoughtful', 'people', 'added', 'to', 'the', 'team', 'wi', 'https://t', 'co/ssnwul7oco']",5
59,"['if', '@jenna_marbles', ""doesn't"", 'come', 'back', 'for', 'her', '5-minute', 'craft', 'video', ""she's"", 'been', 'doing', 'for', '3', 'years', 'in', 'february', 'of', '2021', 'https://t', 'co/1ev5ye1bgw']",5
60,"['wow', 'im', 'already', 'getting', 'sad', 'about', 'having', 'to', 'go', 'to', 'work', 'on', 'monday', 'lol']",5
61,"['me', 'is', 'sad', 'but', 'no', 'time', 'to', 'cry', 'huehue', 'schoolworks', 'muna']",5
62,"['teenage', 'memories', 'with', 'my', 'bff', 'we', 'mightve', 'only', 'been', '15', 'but', 'at', 'least', 'we', 'experimented', 'w', 'this', 'before', 'boys', 'hahahaha', 'https://t', 'co/lqiaipm8mg']",5
63,"['the', 'sad', 'thing', 'is', 'that', 'typing', 'this', 'was', 'the', 'easy', 'part', 'i', 'actually', 'had', 'to', 'find', 'the', 'equation', 'for', 'bc', 'and', 'my', 'handwritten', 'https://t', 'co/uzn3kfx4tk']",5
64,"['awwwww', 'dhoni', 'bai', 'i', 'feel', 'sad', 'for', 'only', 'you', 'your', 'team', 'should', 'sink', 'to', 'the', 'deepest', 'depths', 'https://t', 'co/wfzshzgrxh']",5
65,"['please', 'feel', 'free', 'to', 'be', 'sad', 'with', 'me', ':-)']",5
66,"['god', 'it', 'makes', 'me', 'so', 'sad', 'that', 'this', 'was', 'meant', 'to', 'be', 'their', 'tour', 'vcr']",5
67,"['@halfbloodvince', 'deep', 'condolences', 'so', 'sad', 'to', 'hear', 'of', 'your', 'loss', 'sending', 'you', 'and', 'your', 'family', 'strength', 'and', 'love', 'during', 'this', 'difficult', 'time']",5
68,"['im', 'excited', 'and', 'actually', 'pretty', 'sad', 'cause', 'once', 'this', 'concert', 'is', 'over', 'thats', 'it', 'its', 'done']",5
69,"['what', 'will', 'be', 'very', 'sad', 'that', 'i', 'have', 'been', 'trying', 'to', 'join', 'jio', 'customer', 'service', 'since', 'last', 'night', 'but', 'due', 'to', 'the', 'bad', 'serv', 'https://t', 'co/idplbg2j7o']",5
70,"['its', 'actually', 'sad', 'how', 'much', 'people', 'cheat', 'in', 'warzone', 'lmaoooo', 'its', 'so', 'normal']",5
71,"['@master_shojae', 'i', 'never', 'react', 'the', 'way', 'people', 'do', 'everybody', 'cant', 'be', 'same', 'everyone', 'is', 'different', 'sometime', 'what', 'we', 'c', 'https://t', 'co/on2fytvowt']",5
72,"['some', 'people', 'dont', 'really', 'care', 'about', 'this', 'sars', 'thing', 'on', 'twitter', 'they', 'just', 'want', 'more', 'follows', 'likes', 'and', 'engagements', 'a', 'https://t', 'co/uw3pdqszmp']",5
73,"['ths', 'is', 'so', 'sad', 'i', 'teared', 'imagining', 'how', 'his', 'family', 'will', 'berdendam', 'with', 'that', 'girl', 'https://t', 'co/0r7sqh5arc']",5
74,"['i', 'just', 'saw', 'after', 'a', 'long', 'time', 'the', 'in', 'memoriam', 'episode', 'of', 'riverdale', 'and', 'i', 'forgot', 'how', 'sad', 'it', 'is', 'but', 'at', 'the', 'same', 'time', 'is', 'so', 'special']",5
75,"['@tomorrowpension', '@senatorhume', 'thats', 'sad', 'sorry', 'but', 'his', 'family', 'shouldnt', 'feel', 'left', 'country', 'has', 'become', 'a', 'nasty', 'pla', 'https://t', 'co/naixzjmoni']",5
76,"['@xokeeyy', 'its', 'funny', 'and', 'sad', 'at', 'the', 'same', 'time', 'but', 'life', 'isnt', 'going', 'to', 'be', 'like', 'this', 'forever']",5
77,"['@dans_nld', 'yeahhh', 'its', 'true', 'even', 'my', 'own', 'parents', 'who', 'live', 'in', 'this', 'country', 'share', 'these', 'very', 'same', 'sentiments', 'its', 'sad', 'man']",5
78,"['@zenkho_', 'honestly', 'extremely', 'sad', 'he', 'needs', 'help']",5
79,"['this', 'was', 'a', 'sad', 'episode', 'in', 'a', 'good', 'way', 'the', 'tragedy', 'of', 'freeze', 'just', 'gets', 'worse', 'and', 'worse', 'for', 'him', 'here', 'https://t', 'co/jzdvppyhnp']",5
80,"['@kirstiealley', 'he', 'failed', 'to', 'utilize', 'the', 'powers', 'the', 'american', 'people', 'who', 'voted', 'him', 'in', 'to', 'office', 'gave', 'him', 'to', 'properly', 'p', 'https://t', 'co/rhhkcycpaa']",5
81,"['i', 'just', 'found', 'out', 'jack', 'nicholson', 'is', '83', 'years', 'old', 'and', 'im', 'so', 'sad']",5
82,"['ill', 'be', 'so', 'sad', 'if', 'miley', ""doesn't"", 'release', 'angels', 'like', 'you']",5
83,"['im', 'too', 'sad', 'to', 'even', 'play', 'sims', 'lmao', 'i', 'just', 'opened', 'it', 'to', 'try', 'and', 'take', 'my', 'mind', 'off', 'stuff', 'but', 'i', 'honestly', 'cant', 'even', 'bear', 'to', 'move']",5
84,"['twitter', 'being', 'a', 'bitch', 'and', 'not', 'letting', 'me', 'upload', 'a', 'mp4', 'video', ""i'm"", 'so', 'sad']",5
85,"['@tiresomedesert', '@sarahlugor', 'holy', 'shit', 'thats', 'sad']",5
86,"['@officeofva', '@smitaparikh2', '@iujjawaltrivedi', '@iamsaffrontiger', 'none', 'of', 'you', 'are', 'trustworthy', 'anymore', 'gaining', 'fame', 'an', 'https://t', 'co/k7vnpmvqlm']",5
87,"['really', 'really', 'sad', 'rn', 'so', 'goodnight']",5
88,"['@wendyoseni', 'really', 'sad']",5
89,"['yall', 'all', 'said', 'u', 'would', 'join', 'my', 'this', 'is', 'us', 'watch', 'party', 'and', 'no', 'one', 'joined', 'this', 'is', 'so', 'sad', 'for', 'me']",5
90,"['youre', 'sad', 'today', 'is', 'the', 'last', 'day', 'of', 'renra', 'now', 'youre', 'sadder']",5
91,"['imagine', 'being', 'sad', 'literally', 'everyday', 'idk', 'how', 'i', 'still', 'manage']",5
92,"['@haggisadele', 'sorry', 'to', 'hear', 'your', 'sad', 'news', 'adele', 'thinking', 'of', 'you', 'all']",5
93,"['sad', 'ending', 'to', 'stream', 'such', 'a', 'lit', 'start', 'with', 'a', '@imkayc_', 'raid', 'and', 'a', 'karaoke', 'night', 'in', 'discord', 'ended', 'with', 'two', 'inter', 'https://t', 'co/wa0cykrtff']",5
94,"['these', 'people', 'are', 'actually', 'really', 'the', 'worst', 'people', 'on', 'this', 'planet', 'aggressively', 'stupid', 'and', 'tremendously', 'ignorant', 'https://t', 'co/kdposbjkej']",5
95,"['also', 'today', 'is', 'only', 'possible', 'bc', 'of', 'chi', 'so', 'look', 'at', 'this', 'sad', 'attempt', 'my', 'hands', 'were', 'already', 'shaking', 'lmao', 'i', 'love', 'you', 'ch', 'https://t', 'co/ylrlolarbb']",5
96,"['i', 'am', 'very', 'scared', 'and', 'sad', 'endsars', 'endsarsnow', 'leaked', 'unitednationshelp', 'justiceforjimoh', 'justiceforjimoh']",5
97,"[""i'm"", 'so', 'nervous', 'and', 'sad', ':(((', 'i', ""don't"", 'want', 'this', 'to', 'be', 'the', 'last', 'night']",5
98,"['@_etidollars', '@the_law_himself', 'this', 'is', 'so', 'sad', 'omg']",5
99,"['@sohnnmoon', 'i', 'dont', 'have', 'a', 'specific', 'mood', 'playlist', 'theyre', 'divided', 'to', 'oldies-thot-happy-sad', 'but', 'i', 'know', 'a', 'yt', 'playlist', 'hold', 'on']",5
100,"['sad', 'incident', 'in', 'karachi', 'maulana', 'adil', 'khan', 'brutally', 'martyred', 'say', 'no', 'to', 'sectarianism', 'https://t', 'co/tystuo50yo', '___']",5
101,"['because', 'of', 'covid', 'we', 'barely', 'have', 'any', 'drill', 'on', 'this', 'field', 'this', 'year', ""we've"", 'done', 'the', 'drill', 'for', 'only', 'the', 'first', 'song', 'whi', 'https://t', 'co/jlnzgirwjt']",5
102,"['guys', 'rlly', 'aint', 'loyal', 'to', 'their', 'homeboys', 'anymore', 'smh', 'sad', 'to', 'see', 'it']",5
103,"['i', 'guess', 'one', 'way', 'to', 'get', 'rid', 'of', 'my', 'cookie', 'dough', 'obsession', 'was', 'to', 'eat', 'it', 'everyday', 'for', 'two', 'months', 'im', 'sad', 'i', 'dont', 'enjoy', 'it', 'anymore']",5
104,"['@piersmorgan', ""it's"", 'sad', 'times', 'piers', 'the', 'trouble', 'is', 'can', 'we', 'really', 'say', 'things', 'will', 'have', 'changed', 'for', 'the', 'better', 'this', 'tim', 'https://t', 'co/klpy0mgoye']",5
105,"['@feistywomankent', 'only', 'via', 'camera', 'for', 'us', 'but', 'who', 'could', 'be', 'sad', 'seeing', 'her', 'so', 'happy', 'and', 'healthy']",5
106,"['@freeandblxck', '@gongaafrika', '@vaxitylol', '@wptabp', '@priest7', '@judgejoebrowntv', 'all', 'emotions', 'are', 'actions', 'idiot[happy', 'sad', 'https://t', 'co/1klzphf94w']",5
107,"['i', 'tend', 'to', 'do', 'this', 'when', 'im', 'sad', 'or', 'di', 'ako', 'okay', 'hello', 'moots', 'just', 'want', 'to', 'say', 'na', 'if', 'you', 'ever', 'feel', 'alone', 'or', 'sad', 'dont', 'h', 'https://t', 'co/rfxt41isv3']",5
108,"['@dark1pilots', 'what', 'omg', 'so', 'that', 'means', 'the', 'clique', 'is', 'falling', 'apart', 'or', 'what', 'this', 'is', 'so', 'sad']",5
109,"['i', 'never', 'realized', ""i'll"", 'get', 'sad', 'again']",5
110,"['a', 'whole', 'lot', 'of', 'christians', ""don't"", 'know', 'their', 'religious', 'heads', 'are', 'given', 'the', 'mandate', 'to', 'ensure', 'their', 'safety', ""y'all"", 'https://t', 'co/7crtgema2n']",5
111,"['ngl', 'doe', 'nick', 'avocado', 'only', 'lives', 'from', 'the', 'temporary', 'serotonin', 'he', 'gets', 'from', 'eating', 'the', '10k', 'calories', 'junkfood', 'he', 'does', 'https://t', 'co/jlgj6skftc']",5
112,"['im', 'so', 'sad', 'but', 'i', 'did', 'it', 'to', 'myself']",5
113,"['@gardnerminshew5', 'sad', 'to', 'see', 'this', 'tweet', 'rn', 'still', 'love', 'gardner', 'the', 'god', 'though']",5
114,"['so', 'sad', 'painful', 'isiaqjimoh', 'father', 'crying', 'at', 'his', 'son', 'funeral', 'imagine', 'a', 'student', 'which', 'was', 'the', 'only', 'hope', 'of', 't', 'https://t', 'co/zjqakgpskl']",5
115,"['@phrxse1', '@popcrave', '@luisfonsi', '@daddy_yankee', 'yes', 'exactly', 'he', 'used', 'to', 'be', 'that', 'singer', 'with', 'true', 'latin', 'pop', 'music', 'and', 'https://t', 'co/4leyxkbnes']",5
116,"['bye', 'im', 'sad', 'now']",5
117,"['@sharksjosh95', '@nickflohr_', 'gonna', 'be', 'sad', 'if', 'sorensen', 'leaves', 'but', 'the', 'reality', 'is', 'he', 'is', 'a', 'movable', 'piece', 'i', 'feel', 'like', 'si', 'https://t', 'co/3hmc4dq0fw']",5
118,"['sad', 'to', 'learn', 'that', 'keerthi', 'from', 'taggihalli', 'fell', 'into', 'hemavati', 'canal', 'and', 'lost', 'his', 'life', 'today', 'i', 'have', 'visited', 'the', 'gub', 'https://t', 'co/d8zqpaijrc']",5
119,"['watching', 'the', 'video', 'posted', 'by', 'ms', 'locket', 'chatterjee', 'of', 'beating', 'a', 'sikh', 'bhai', 'by', 'police', 'of', 'wb', 'government', 'it', 'seems', 'we', 'a', 'https://t', 'co/bohvtsquu0']",5
120,"['@dopestrudegirl', '@alexismonettttt', 'yesss', 'bitch', 'omg', 'thats', 'sad', 'but', 'i', 'bet', 'the', 'jay', 'still', 'aint', 'come', 'up', 'them', '1300', 'boys', 'fo', 'https://t', 'co/9dxeohuzes']",5
121,"['@realdonaldtrump', 'your', 'a', 'sad', 'pathetic', 'narcissistic', 'cry', 'baby', 'every', 'speech', 'you', 'give', 'i', 'just', 'want', 'to', 'call', 'the', 'whamula', 'https://t', 'co/m1fycg42rj']",5
122,"['sometimes', 'i', 'wish', 'i', 'can', 'go', 'back', 'into', 'time', 'and', 'change', 'allot', 'of', 'things', 'and', 'ppl', 'sad']",5
123,"['ala', 'but', 'kinda', 'sad', 'sebab', 'ni', 'cam', 'kasut', 'indoors', 'and', 'the', 'court', 'tadi', 'cam', 'not', 'that', 'smooth', 'hhh', 'but', 'i', 'have', 'to', 'suck', 'it', 'up']",5
124,"['@taegootro', 'right', 'i', 'was', 'so', 'sad', 'when', 'i', 'read', 'they', 'werent', 'streaming']",5
125,"['part', 'of', 'me', 'misses', 'taking', 'screenshots', 'part', 'of', 'me', 'knows', 'my', 'spark', 'for', 'it', 'just', ""isn't"", 'there', 'anymore', ""it's"", 'just', 'sad', 'know', 'https://t', 'co/ujojq0dk4m']",5
126,"['thinking', 'about', 'my', 'life', 'makes', 'me', 'sad', 'so', 'no', 'thoughts', 'just', 'vibes']",5
127,"['i', 'finished', 'my', 'roscato', 'and', 'now', 'im', 'sad']",5
128,"['@gmaxi_32', 'feel', 'so', 'sad']",5
129,"['not', 'happy', 'not', 'sad', 'just', 'empty']",5
130,"['@limahcream', 'enjoy', 'being', 'sad', 'itll', 'make', 'two', 'of', 'us', 'https://t', 'co/cqq1lwwcrp']",5
131,"['idk', 'why', 'i', 'feel', 'so', 'sad', 'when', 'i', 'reply', 'to', 'a', 'tweet', 'and', 'they', 'dont', 'reply', 'me', 'back', 'hahahahaha', 'wtf', 'me', ':(']",5
132,"['not', 'the', 'yelling', 'im', 'sad', 'i', 'miss', 'em']",5
133,"['absolute', 'bullshit', 'that', 'm', 'pence', 'had', 'to', 'sit', 'there', 'listening', 'to', 'lie', 'after', 'lie', 'coming', 'outta', 'that', 'bitches', 'mouth', 'just', 'lik', 'https://t', 'co/9me4wpmx4q']",5
134,"['@misstyree8', '@michele_mannor', '@snarkishdanno', 'i', 'once', 'dreamed', 'that', 'a', 'major', 'terrorist', 'attack', 'would', 'happen', 'on', 'a', 'date', 'in', 't', 'https://t', 'co/5uctsfipmv']",5
135,"['@jangjunbb', 'i', 'want', 'to', 'do', 'it', 'too', 'but', 'as', 'a', 'carat', 'too', 'i', 'know', 'how', 'l*zy', 'carats', 'can', 'be', 'sad', 'but', 'true']",5
136,"['@nashcantu', '@britneyspears', '@xtina', 'kind', 'of', 'sad', 'people', 'like', 'yall', 'are', 'still', 'putting', 'them', 'against', 'each', 'other', 'like', 'mov', 'https://t', 'co/fca2dtmbm1']",5
137,"['@brent0n_west', '@youtube', 'so', 'sorry', 'to', 'hear', 'this', 'brenton', 'sending', 'love', 'to', 'you', 'and', 'all', 'of', 'your', 'family', 'and', 'friends', 'at', 'this', 'sad', 'time']",5
138,"['america', 'was', 'antifa', 'for', 'six', 'years', 'kinda', 'sad', 'they', 'switched', 'sides']",5
139,"['@i_august_u', 'this', 'is', 'sad', 'some', 'people', 'are', 'crying', 'over', 'how', 'short', 'they', 'are', 'at', ""5'4"", 'like', 'akshlej']",5
140,"['@rachelgpeters', 'yikes', 'that', 'was', 'sad']",5
141,"['@msbbjp', '@bjym', '@shwetanjalimis1', '@shivprakashbjp', '@sardanarohit', '@tejasvi_surya', 'not', 'really', 'muslim', 'hotha', 'tho', 'mention', 'karte', 'sad', 'news']",5
142,"['@hey_itsme_1310', 'issok', 'dont', 'be', 'sad', 'im', 'only', 'a', 'year', 'younger', 'than', 'u', 'tut', 'and', 'i', 'think', 'ur', 'mature', 'everyone', 'love', 'others', 'help']",5
143,"['im', 'still', 'so', 'sad', 'that', 'we', 'werent', 'able', 'to', 'see', 'this', 'on', 'the', 'stadium', 'tour', 'like', 'the', 'vcrs', 'and', 'everything']",5
144,"['this', 'is', 'satirical', 'but', 'you', 'can', 'help', 'but', 'be', 'sad', 'you', 'live', 'in', 'a', 'country', 'like', 'this', 'in', '2020', 'https://t', 'co/ic9y0pvb7o']",5
145,"['@josi_kristine21', ""don't"", 'be', 'sad', 'get', 'a', 'tattoo']",5
146,"['@aimee_abq', 'yes', 'so', 'sad', 'i', 'was', 'shocked', 'when', 'heard', 'the', 'bad', 'news', 'the', 'base', 'only', 'had', 'official', 'notice', 'in', 'july']",5
147,"[""she's"", 'the', 'prettiest', 'girl', 'in', 'town', 'the', 'kind', ""you'd"", 'never', 'think', 'would', 'feel', 'sad', 'or', 'down', ""she's"", 'full', 'of', 'charm', 'and', 'glory', 'bu', 'https://t', 'co/0cyo081jen']",5
148,"['@glizzymaxwell', 'hey', 'cool', 'name', 'change']",5
149,"['i', 'feel', 'so', 'sad', 'for', 'people', 'just', 'now', 'discovering', 'harry', 'styles', 'as', 'a', 'solo', 'artist', 'its', 'probably', 'so', 'sad', 'to', 'know', 'u', 'misse', 'https://t', 'co/dcxa10ut6y']",5
150,"['@conornigel', '@nigelgbenn', 'your', 'dad', 'treat', 'the', 'world', 'to', 'the', 'best', 'fight', 'ever', 'against', 'gerald', 'mclellan', 'although', 'it', 'ended', 'i', 'https://t', 'co/qrn7rpiyw8']",5
151,"['@lewis_e_atkin', '@bglthmnd', '@lynnleemavakay', '@baconpwn', '@hempyhope', '@landau_18901', '@chrisjohnsonmd', '@lg28640297', 'https://t', 'co/awbtz0sgkg']",5
152,"['i', 'never', 'saw', 'this', 'so', 'i', 'was', 'watching', 'the', 'vav', 'performance', 'like', 'where', 'tf', 'is', 'my', 'babie', 'baron', 'and', 'now', 'im', 'sad', 'https://t', 'co/e7riz2plnl']",5
153,"['@cnn', 'so', 'sad']",5
154,"['i', 'depend', 'on', 'my', 'friends', 'to', 'stay', 'clean', 'as', 'sad', 'as', 'it', 'seems']",5
155,"['@cmephillips', 'thank', 'youcaroline', 'its', 'sad', 'we', 'have', 'to', 'turn', 'to', 'support', 'groups', 'for', 'help', 'especially', 'for', 'pharma', 'harm', 'and', 'w', 'https://t', 'co/nbspfvbduz']",5
156,"['sometimes', 'the', 'negativity', 'torched', 'emotionally', 'broken', 'in', 'love', 'financial', 'problems', 'education', 'dropped', 'fukin', 'too', 'many', 'https://t', 'co/iikuvpukjc']",5
157,"['@knucklehead365', 'well', 'now', ""i'm"", 'sad']",5
158,"['@thomasevans1984', '@reclaimproject', ""you're"", 'right', ""it's"", 'disappointing', 'that', 'not', 'enough', 'people', 'are', 'backing', 'this', 'charity', 'https://t', 'co/dqqprefwq1']",5
159,"['2', 'gapernah', 'dapet', '1', 'cuz', ""i'm"", 'not', 'ur', 'number', 'one', 'sad', 'https://t', 'co/uiftex2jnu']",5
160,"['it', 'makes', 'me', 'so', 'sad', 'ever', 'day', 'and', 'night', 'and', 'the', 'idea', 'that', 'i', 'have', 'to', 'feel', 'that', 'way', 'again', 'is', 'even', 'more', 'depressing']",5
161,"['@bunnylilyy', 'why', 'sad']",5
